order_id,customer_id,warehouse_id,order_date,order_status,total_amount,item_count
ORD-02421,CUST-0409,WH-007,2026-03-20 23:26:40,delivered,389.41,10
ORD-02422,CUST-0310,WH-005,2025-09-07 15:39:05,returned,372.57,10
ORD-02423,CUST-0343,WH-008,2025-08-05 19:52:25,delivered,16.3,4
ORD-02424,CUST-0111,WH-002,2026-04-10 19:10:06,cancelled,313.24,3
ORD-02425,CUST-0085,WH-008,2026-02-07 11:24:48,cancelled,171.82,1
ORD-02426,CUST-0071,WH-008,2025-04-15 20:58:38,delivered,243.77,5
ORD-02427,CUST-0257,WH-002,2025-05-10 19:21:13,delivered,205.72,7
ORD-02428,CUST-0362,WH-008,2025-12-25 14:53:06,delivered,421.74,6
ORD-02429,CUST-0272,WH-002,2025-10-24 00:49:50,cancelled,423.46,3
ORD-02430,CUST-0485,WH-005,2025-12-10 08:30:56,delivered,422.34,9
ORD-02431,CUST-0227,WH-008,2026-01-08 00:48:44,delivered,136.51,2
ORD-02432,CUST-0286,WH-007,2025-06-16 14:52:44,delivered,101.34,6
ORD-02433,CUST-0438,WH-008,2025-08-30 03:14:38,delivered,182.81,7
ORD-02434,CUST-0110,WH-004,2025-12-28 10:38:55,delivered,101.82,12
ORD-02435,CUST-0006,WH-004,2025-06-26 14:56:25,delivered,270.11,1
ORD-02436,CUST-0301,WH-005,2025-06-20 18:22:15,delivered,456.85,5
ORD-02437,CUST-0258,WH-001,2026-03-27 17:19:01,delivered,31.26,5
ORD-02438,CUST-0329,WH-008,2025-09-26 21:31:27,delivered,497.93,12
ORD-02439,CUST-0130,WH-005,2026-02-06 17:42:57,delivered,486.0,1
ORD-02440,CUST-0442,WH-008,2025-06-22 02:23:54,returned,321.64,8
ORD-02441,CUST-0089,WH-008,2025-05-06 20:09:45,delivered,329.06,9
ORD-02442,CUST-0414,WH-002,2025-06-21 00:54:07,pending,28.99,12
ORD-02443,CUST-0079,WH-003,2026-01-17 13:47:43,cancelled,78.85,7
ORD-02444,CUST-0428,WH-002,2025-07-19 00:33:23,processing,324.18,1
ORD-02445,CUST-0161,WH-002,2026-03-10 20:15:03,cancelled,149.58,4
ORD-02446,CUST-0336,WH-001,2025-09-11 14:30:57,delivered,340.92,6
ORD-02447,CUST-0460,WH-003,2025-11-30 05:50:45,cancelled,299.62,6
ORD-02448,CUST-0265,WH-001,2025-11-29 08:40:07,cancelled,210.54,11
ORD-02449,CUST-0343,WH-001,2026-02-26 10:59:34,processing,415.15,9
ORD-02450,CUST-0076,WH-005,2025-06-14 23:21:42,processing,230.05,5
ORD-02451,CUST-0312,WH-004,2025-07-31 08:36:30,delivered,213.49,11
ORD-02452,CUST-0383,WH-001,2025-08-31 06:13:03,delivered,286.87,2
ORD-02453,CUST-0175,WH-008,2025-07-25 09:10:15,delivered,352.7,10
ORD-02454,CUST-0477,WH-008,2025-08-18 06:21:41,processing,460.24,3
ORD-02455,CUST-0374,WH-002,2025-11-15 04:46:32,shipped,301.71,1
ORD-02456,CUST-0393,WH-003,2025-10-06 20:16:17,delivered,120.5,6
ORD-02457,CUST-0236,WH-002,2025-12-17 00:47:00,cancelled,472.47,5
ORD-02458,CUST-0429,WH-004,2025-05-22 02:48:31,delivered,372.98,5
ORD-02459,CUST-0028,WH-007,2025-05-07 14:20:46,delivered,101.33,3
ORD-02460,CUST-0290,WH-006,2026-01-14 21:13:36,delivered,420.11,5
ORD-02461,CUST-0453,WH-004,2025-04-17 22:29:13,shipped,158.04,12
ORD-02462,CUST-0226,WH-005,2025-11-14 00:43:01,processing,187.25,6
ORD-02463,CUST-0179,WH-008,2026-04-11 00:22:10,cancelled,348.21,3
ORD-02464,CUST-0019,WH-007,2025-05-20 16:01:56,shipped,290.82,12
ORD-02465,CUST-0223,WH-006,2025-10-23 01:47:57,delivered,345.78,5
ORD-02466,CUST-0107,WH-006,2025-04-17 22:47:47,delivered,259.33,12
ORD-02467,CUST-0407,WH-005,2025-11-21 12:45:38,processing,390.1,5
ORD-02468,CUST-0112,WH-008,2026-04-10 18:02:27,delivered,462.13,9
ORD-02469,CUST-0338,WH-003,2026-01-18 09:04:25,delivered,241.61,6
ORD-02470,CUST-0191,WH-007,2026-03-21 17:57:13,delivered,452.12,6
ORD-02471,CUST-0360,WH-002,2025-10-05 03:22:34,delivered,436.62,1
ORD-02472,CUST-0082,WH-007,2025-08-16 09:27:49,delivered,178.29,2
ORD-02473,CUST-0096,WH-006,2025-09-19 03:37:38,delivered,241.42,3
ORD-02474,CUST-0386,WH-001,2025-08-28 17:21:12,delivered,314.06,10
ORD-02475,CUST-0295,WH-007,2026-03-06 10:00:01,delivered,244.68,4
ORD-02476,CUST-0130,WH-006,2026-04-15 08:02:10,delivered,249.04,7
ORD-02477,CUST-0154,WH-001,2026-02-07 15:25:35,returned,440.55,9
ORD-02478,CUST-0056,WH-007,2026-03-24 23:38:30,delivered,145.64,10
ORD-02479,CUST-0206,WH-001,2025-12-14 05:03:23,shipped,95.7,5
ORD-02480,CUST-0454,WH-004,2025-08-31 12:24:59,returned,290.47,3
ORD-02481,CUST-0067,WH-006,2025-05-06 04:54:20,delivered,41.09,2
ORD-02482,CUST-0159,WH-003,2025-08-23 08:00:24,cancelled,237.48,3
ORD-02483,CUST-0236,WH-001,2025-08-13 22:04:41,delivered,112.2,3
ORD-02484,CUST-0155,WH-005,2025-05-21 21:16:14,processing,129.55,4
ORD-02485,CUST-0224,WH-002,2025-09-29 04:23:04,delivered,89.76,9
ORD-02486,CUST-0433,WH-006,2025-12-26 08:20:33,pending,92.27,2
ORD-02487,CUST-0242,WH-007,2026-01-05 04:14:45,delivered,457.72,11
ORD-02488,CUST-0193,WH-008,2026-03-05 14:52:36,delivered,385.08,2
ORD-02489,CUST-0199,WH-003,2025-06-05 00:22:47,delivered,468.6,7
ORD-02490,CUST-0396,WH-006,2025-11-21 03:19:52,cancelled,412.6,12
ORD-02491,CUST-0447,WH-007,2026-02-26 16:37:54,delivered,274.05,6
ORD-02492,CUST-0251,WH-001,2025-07-26 08:53:07,delivered,310.13,4
ORD-02493,CUST-0189,WH-006,2025-12-26 16:43:33,delivered,414.27,10
ORD-02494,CUST-0307,WH-007,2026-02-06 23:41:17,cancelled,328.1,3
ORD-02495,CUST-0256,WH-004,2025-08-27 20:42:28,pending,161.44,2
ORD-02496,CUST-0174,WH-007,2025-11-27 03:27:45,delivered,221.47,5
ORD-02497,CUST-0160,WH-007,2025-12-11 22:41:23,delivered,248.12,5
ORD-02498,CUST-0491,WH-007,2025-10-05 20:37:26,shipped,208.13,9
ORD-02499,CUST-0428,WH-002,2025-09-13 04:30:30,delivered,55.08,11
ORD-02500,CUST-0376,WH-002,2025-06-22 22:31:57,delivered,211.17,1
ORD-02501,CUST-0083,WH-006,2026-04-10 11:46:10,shipped,260.88,11
ORD-02502,CUST-0233,WH-001,2026-03-31 00:46:06,delivered,480.56,7
ORD-02503,CUST-0217,WH-001,2026-02-06 02:21:48,delivered,140.44,11
ORD-02504,CUST-0060,WH-008,2025-04-21 08:55:02,delivered,393.79,12
ORD-02505,CUST-0172,WH-006,2025-08-24 20:36:57,shipped,101.74,7
ORD-02506,CUST-0273,WH-007,2025-05-02 00:12:39,cancelled,53.8,1
ORD-02507,CUST-0173,WH-005,2026-02-04 05:59:52,shipped,409.23,12
ORD-02508,CUST-0447,WH-008,2025-08-12 04:36:56,delivered,240.41,1
ORD-02509,CUST-0063,WH-008,2025-09-24 13:49:16,delivered,39.29,10
ORD-02510,CUST-0352,WH-006,2025-11-22 21:52:44,delivered,178.67,5
ORD-02511,CUST-0393,WH-001,2025-09-08 10:53:31,delivered,101.68,6
ORD-02512,CUST-0214,WH-001,2025-11-25 00:58:38,delivered,159.38,1
ORD-02513,CUST-0306,WH-002,2025-05-15 00:24:11,delivered,32.76,12
ORD-02514,CUST-0203,WH-004,2025-09-18 14:09:05,shipped,274.47,3
ORD-02515,CUST-0373,WH-003,2026-03-21 12:18:01,delivered,224.08,5
ORD-02516,CUST-0177,WH-008,2026-03-21 06:41:58,delivered,133.39,12
ORD-02517,CUST-0421,WH-008,2026-04-10 17:49:06,pending,173.4,1
ORD-02518,CUST-0076,WH-002,2026-02-22 08:16:22,delivered,490.43,2
ORD-02519,CUST-0173,WH-005,2026-03-11 21:55:48,delivered,25.86,12
ORD-02520,CUST-0132,WH-002,2026-01-08 11:38:32,cancelled,225.22,2
ORD-02521,CUST-0407,WH-004,2025-07-31 15:04:20,delivered,497.54,10
ORD-02522,CUST-0264,WH-004,2025-06-25 13:08:15,delivered,38.68,10
ORD-02523,CUST-0243,WH-004,2025-06-06 14:03:31,delivered,226.92,12
ORD-02524,CUST-0353,WH-003,2025-10-22 05:48:44,delivered,340.65,10
ORD-02525,CUST-0205,WH-003,2025-11-10 04:12:48,delivered,147.25,7
ORD-02526,CUST-0107,WH-001,2026-02-22 05:39:57,delivered,333.75,5
ORD-02527,CUST-0137,WH-008,2025-10-16 14:39:48,delivered,488.31,6
ORD-02528,CUST-0050,WH-004,2025-05-31 23:56:31,delivered,358.87,4
ORD-02529,CUST-0033,WH-005,2026-01-31 07:52:46,delivered,310.52,8
ORD-02530,CUST-0302,WH-007,2025-08-03 08:41:12,delivered,174.44,7
ORD-02531,CUST-0244,WH-001,2025-12-17 03:02:28,delivered,170.03,8
ORD-02532,CUST-0078,WH-008,2025-11-01 17:19:17,cancelled,257.0,9
ORD-02533,CUST-0358,WH-003,2026-02-28 19:18:07,delivered,139.01,1
ORD-02534,CUST-0339,WH-002,2025-06-15 16:15:03,delivered,287.24,6
ORD-02535,CUST-0043,WH-004,2025-09-25 07:10:55,delivered,271.85,5
ORD-02536,CUST-0150,WH-006,2025-05-27 13:09:04,delivered,241.68,3
ORD-02537,CUST-0320,WH-003,2025-12-13 07:42:06,delivered,288.97,7
ORD-02538,CUST-0392,WH-001,2025-07-12 06:49:32,delivered,152.69,12
ORD-02539,CUST-0252,WH-004,2025-07-01 14:19:57,delivered,275.73,7
ORD-02540,CUST-0311,WH-002,2026-01-15 09:58:14,processing,120.88,2
ORD-02541,CUST-0293,WH-005,2025-12-12 06:18:26,shipped,92.17,12
ORD-02542,CUST-0206,WH-007,2025-05-17 23:04:40,delivered,120.61,10
ORD-02543,CUST-0143,WH-006,2025-09-21 03:18:40,delivered,320.68,11
ORD-02544,CUST-0453,WH-006,2026-01-01 17:21:56,delivered,273.27,4
ORD-02545,CUST-0440,WH-007,2025-06-12 19:43:26,delivered,240.0,8
ORD-02546,CUST-0081,WH-003,2026-03-20 14:14:41,delivered,16.62,6
ORD-02547,CUST-0391,WH-008,2026-03-10 23:32:25,delivered,346.43,2
ORD-02548,CUST-0197,WH-007,2026-01-20 04:25:09,returned,213.99,11
ORD-02549,CUST-0015,WH-004,2025-07-04 18:54:12,shipped,315.66,2
ORD-02550,CUST-0307,WH-007,2025-07-18 09:26:59,cancelled,172.63,4
ORD-02551,CUST-0086,WH-008,2025-10-06 06:17:30,delivered,476.65,1
ORD-02552,CUST-0381,WH-007,2026-03-09 02:30:18,delivered,433.77,3
ORD-02553,CUST-0235,WH-006,2025-05-30 06:11:18,delivered,131.07,8
ORD-02554,CUST-0480,WH-004,2025-06-03 21:08:53,delivered,157.1,1
ORD-02555,CUST-0106,WH-008,2025-10-27 12:49:05,delivered,346.58,8
ORD-02556,CUST-0124,WH-003,2026-01-05 05:56:54,returned,257.6,2
ORD-02557,CUST-0412,WH-006,2025-05-18 07:55:50,cancelled,455.81,4
ORD-02558,CUST-0237,WH-002,2025-12-23 23:09:26,pending,30.68,11
ORD-02559,CUST-0209,WH-008,2026-02-27 18:21:43,cancelled,49.13,7
ORD-02560,CUST-0491,WH-005,2026-03-21 14:53:58,cancelled,275.61,12
ORD-02561,CUST-0398,WH-001,2026-01-20 04:40:10,delivered,416.46,1
ORD-02562,CUST-0150,WH-007,2025-11-20 16:33:05,cancelled,366.7,1
ORD-02563,CUST-0187,WH-007,2025-12-06 12:10:17,delivered,263.11,11
ORD-02564,CUST-0226,WH-007,2025-08-30 23:55:19,delivered,65.26,5
ORD-02565,CUST-0389,WH-002,2026-01-02 08:04:14,delivered,192.74,11
ORD-02566,CUST-0174,WH-003,2026-01-09 02:45:40,cancelled,400.84,4
ORD-02567,CUST-0136,WH-002,2025-09-01 16:35:48,delivered,351.45,8
ORD-02568,CUST-0461,WH-008,2025-12-05 19:39:13,delivered,382.14,6
ORD-02569,CUST-0152,WH-008,2025-11-06 12:37:12,delivered,233.43,5
ORD-02570,CUST-0291,WH-005,2026-02-21 23:51:59,delivered,384.24,3
ORD-02571,CUST-0268,WH-005,2026-02-04 13:47:47,pending,441.88,10
ORD-02572,CUST-0186,WH-005,2025-07-05 22:43:58,delivered,362.18,10
ORD-02573,CUST-0325,WH-005,2025-05-27 13:15:01,delivered,228.33,5
ORD-02574,CUST-0080,WH-003,2025-05-17 07:43:29,shipped,156.78,7
ORD-02575,CUST-0132,WH-004,2025-05-17 20:30:53,pending,117.66,5
ORD-02576,CUST-0076,WH-001,2026-01-10 18:53:50,delivered,364.75,12
ORD-02577,CUST-0446,WH-007,2026-03-23 14:30:13,delivered,451.5,6
ORD-02578,CUST-0330,WH-003,2026-01-12 06:16:49,delivered,258.03,9
ORD-02579,CUST-0192,WH-007,2025-05-27 16:53:57,cancelled,250.34,3
ORD-02580,CUST-0446,WH-008,2025-08-27 14:38:04,shipped,450.11,1
ORD-02581,CUST-0343,WH-002,2026-02-20 23:13:43,delivered,165.01,4
ORD-02582,CUST-0077,WH-005,2026-03-29 18:16:35,delivered,368.45,2
ORD-02583,CUST-0333,WH-004,2025-11-12 00:15:16,delivered,237.77,11
ORD-02584,CUST-0465,WH-001,2025-04-15 21:51:11,cancelled,425.19,9
ORD-02585,CUST-0460,WH-004,2025-05-07 21:36:30,delivered,191.33,1
ORD-02586,CUST-0205,WH-002,2025-10-27 22:06:27,returned,261.1,5
ORD-02587,CUST-0284,WH-002,2026-02-18 16:46:41,returned,42.15,10
ORD-02588,CUST-0268,WH-004,2026-04-08 04:15:55,delivered,401.68,3
ORD-02589,CUST-0354,WH-004,2025-08-10 01:03:13,delivered,362.93,3
ORD-02590,CUST-0021,WH-005,2025-08-26 14:51:05,delivered,59.31,4
ORD-02591,CUST-0376,WH-002,2025-12-19 09:44:23,cancelled,79.29,5
ORD-02592,CUST-0032,WH-004,2026-01-31 05:38:24,delivered,299.05,10
ORD-02593,CUST-0245,WH-008,2025-10-22 03:09:21,processing,442.6,1
ORD-02594,CUST-0164,WH-002,2025-11-21 00:46:32,shipped,71.46,2
ORD-02595,CUST-0244,WH-004,2025-07-05 10:22:46,processing,300.85,10
ORD-02596,CUST-0250,WH-005,2025-09-06 16:21:12,delivered,297.13,2
ORD-02597,CUST-0369,WH-008,2025-10-28 21:41:12,delivered,109.48,11
ORD-02598,CUST-0315,WH-008,2025-09-30 12:40:24,returned,137.1,7
ORD-02599,CUST-0308,WH-005,2025-06-07 03:33:08,delivered,100.62,9
ORD-02600,CUST-0248,WH-005,2026-03-25 16:17:11,returned,160.32,9
ORD-02601,CUST-0128,WH-006,2026-02-15 01:58:48,delivered,287.21,5
ORD-02602,CUST-0321,WH-008,2025-10-14 20:33:11,shipped,381.96,3
ORD-02603,CUST-0250,WH-001,2025-09-28 18:26:16,delivered,487.56,8
ORD-02604,CUST-0254,WH-003,2025-11-20 23:26:29,shipped,383.81,11
ORD-02605,CUST-0156,WH-002,2025-06-07 13:48:27,cancelled,229.95,11
ORD-02606,CUST-0352,WH-003,2025-12-14 07:26:40,shipped,67.73,4
ORD-02607,CUST-0110,WH-005,2026-02-01 23:04:16,delivered,170.21,9
ORD-02608,CUST-0242,WH-002,2025-12-28 01:10:42,delivered,464.86,4
ORD-02609,CUST-0293,WH-003,2025-11-20 00:46:51,delivered,108.07,7
ORD-02610,CUST-0403,WH-003,2025-08-06 02:48:29,cancelled,310.91,3
ORD-02611,CUST-0167,WH-008,2026-04-12 00:10:47,delivered,397.54,12
ORD-02612,CUST-0138,WH-004,2025-05-30 09:23:45,cancelled,243.91,5
ORD-02613,CUST-0190,WH-003,2026-04-14 09:16:32,delivered,367.45,12
ORD-02614,CUST-0162,WH-008,2025-12-29 08:20:40,delivered,288.19,7
ORD-02615,CUST-0003,WH-007,2025-10-06 23:39:06,processing,213.26,11
ORD-02616,CUST-0413,WH-003,2026-02-11 23:12:50,returned,387.02,1
ORD-02617,CUST-0420,WH-004,2025-10-13 02:24:53,delivered,362.59,5
ORD-02618,CUST-0427,WH-006,2025-12-28 11:27:59,pending,222.34,7
ORD-02619,CUST-0167,WH-004,2025-08-30 21:16:38,delivered,314.51,8
ORD-02620,CUST-0439,WH-005,2026-04-08 15:36:08,shipped,132.92,6
ORD-02621,CUST-0371,WH-008,2025-08-14 23:24:18,cancelled,302.58,1
ORD-02622,CUST-0400,WH-007,2026-02-11 16:10:42,delivered,455.81,8
ORD-02623,CUST-0128,WH-005,2025-07-01 05:19:25,returned,299.27,1
ORD-02624,CUST-0052,WH-001,2026-01-07 21:26:42,delivered,148.88,6
ORD-02625,CUST-0225,WH-005,2026-02-05 07:04:31,shipped,80.13,12
ORD-02626,CUST-0038,WH-006,2025-12-27 02:44:35,returned,370.24,3
ORD-02627,CUST-0448,WH-003,2025-05-04 11:55:24,delivered,293.43,9
ORD-02628,CUST-0046,WH-008,2026-02-25 09:18:29,delivered,292.78,11
ORD-02629,CUST-0134,WH-005,2025-06-19 16:23:18,delivered,83.13,2
ORD-02630,CUST-0446,WH-006,2025-10-10 08:29:19,returned,190.2,8
ORD-02631,CUST-0383,WH-004,2025-09-05 09:38:01,shipped,242.14,8
ORD-02632,CUST-0186,WH-006,2026-04-09 20:03:44,shipped,486.15,5
ORD-02633,CUST-0131,WH-001,2025-12-12 01:58:12,shipped,326.49,7
ORD-02634,CUST-0203,WH-008,2026-02-19 05:02:50,delivered,418.36,1
ORD-02635,CUST-0468,WH-006,2026-04-12 06:33:44,pending,227.05,1
ORD-02636,CUST-0492,WH-006,2025-11-01 10:16:33,delivered,253.62,10
ORD-02637,CUST-0171,WH-002,2025-08-16 12:47:46,delivered,289.17,9
ORD-02638,CUST-0400,WH-002,2025-12-18 21:26:13,delivered,402.32,2
ORD-02639,CUST-0294,WH-008,2026-04-11 23:59:50,delivered,496.58,2
ORD-02640,CUST-0393,WH-007,2026-01-17 01:04:50,cancelled,240.87,12
ORD-02641,CUST-0078,WH-006,2025-09-05 03:06:18,processing,329.2,6
ORD-02642,CUST-0233,WH-007,2025-10-25 02:05:51,cancelled,209.71,5
ORD-02643,CUST-0004,WH-007,2025-07-27 16:11:58,pending,124.24,7
ORD-02644,CUST-0078,WH-005,2025-12-25 15:24:27,cancelled,298.42,6
ORD-02645,CUST-0273,WH-008,2025-06-25 13:16:16,delivered,112.16,10
ORD-02646,CUST-0474,WH-006,2026-02-22 00:50:29,cancelled,361.73,10
ORD-02647,CUST-0079,WH-004,2025-09-06 02:51:17,delivered,114.98,3
ORD-02648,CUST-0052,WH-001,2025-06-02 02:35:02,delivered,473.08,1
ORD-02649,CUST-0400,WH-003,2026-01-15 01:19:38,delivered,478.01,6
ORD-02650,CUST-0446,WH-006,2025-11-13 06:38:38,cancelled,334.21,4
ORD-02651,CUST-0156,WH-003,2026-02-03 08:12:21,delivered,146.47,4
ORD-02652,CUST-0396,WH-006,2026-02-19 16:22:05,pending,440.65,8
ORD-02653,CUST-0064,WH-007,2025-12-30 11:12:50,pending,435.75,12
ORD-02654,CUST-0107,WH-007,2025-09-29 09:45:36,pending,227.7,4
ORD-02655,CUST-0106,WH-007,2025-06-14 02:02:47,delivered,75.45,3
ORD-02656,CUST-0260,WH-002,2025-06-04 12:57:58,shipped,116.67,8
ORD-02657,CUST-0380,WH-006,2025-12-25 11:43:08,delivered,168.69,4
ORD-02658,CUST-0108,WH-002,2025-07-30 14:41:28,delivered,189.53,5
ORD-02659,CUST-0261,WH-002,2025-06-07 04:37:21,cancelled,22.83,7
ORD-02660,CUST-0412,WH-007,2025-07-03 23:16:19,delivered,430.88,6
ORD-02661,CUST-0185,WH-005,2026-01-13 15:16:53,cancelled,225.56,11
ORD-02662,CUST-0154,WH-004,2026-01-08 20:46:08,returned,55.96,11
ORD-02663,CUST-0415,WH-007,2025-04-18 15:11:36,cancelled,22.69,5
ORD-02664,CUST-0374,WH-006,2026-01-05 10:42:33,pending,426.0,3
ORD-02665,CUST-0290,WH-001,2025-11-11 13:25:51,shipped,90.54,12
ORD-02666,CUST-0241,WH-001,2025-12-19 01:06:39,processing,404.15,12
ORD-02667,CUST-0339,WH-005,2026-04-11 07:57:18,delivered,216.22,3
ORD-02668,CUST-0215,WH-003,2025-06-08 05:00:50,shipped,266.52,3
ORD-02669,CUST-0380,WH-003,2026-03-28 10:06:07,delivered,463.6,3
ORD-02670,CUST-0016,WH-008,2025-09-18 07:05:35,delivered,210.77,6
ORD-02671,CUST-0466,WH-005,2026-02-16 16:55:49,delivered,28.81,1
ORD-02672,CUST-0170,WH-001,2026-03-19 12:06:18,cancelled,31.6,3
ORD-02673,CUST-0468,WH-007,2025-05-20 09:04:16,pending,197.86,10
ORD-02674,CUST-0370,WH-003,2026-04-06 02:22:54,shipped,22.25,4
ORD-02675,CUST-0048,WH-007,2025-06-19 21:45:31,returned,69.52,8
ORD-02676,CUST-0238,WH-007,2025-05-04 11:05:52,cancelled,275.31,3
ORD-02677,CUST-0439,WH-001,2026-04-08 08:00:38,delivered,242.7,5
ORD-02678,CUST-0066,WH-006,2025-12-08 17:44:28,delivered,192.31,10
ORD-02679,CUST-0343,WH-002,2025-11-18 00:40:31,delivered,378.13,10
ORD-02680,CUST-0101,WH-003,2026-04-04 11:32:02,delivered,77.96,3
ORD-02681,CUST-0116,WH-002,2025-11-30 07:01:51,delivered,362.88,5
ORD-02682,CUST-0455,WH-002,2025-09-09 20:27:15,delivered,136.58,12
ORD-02683,CUST-0338,WH-005,2025-04-27 17:06:46,delivered,487.37,11
ORD-02684,CUST-0303,WH-005,2025-07-12 06:25:14,delivered,78.88,7
ORD-02685,CUST-0192,WH-003,2025-10-10 18:19:02,delivered,468.29,1
ORD-02686,CUST-0383,WH-007,2025-12-22 13:50:36,delivered,400.18,3
ORD-02687,CUST-0008,WH-003,2026-03-29 22:32:35,delivered,420.16,4
ORD-02688,CUST-0083,WH-007,2025-12-09 17:24:05,delivered,292.46,8
ORD-02689,CUST-0440,WH-006,2025-08-30 09:33:27,shipped,436.72,10
ORD-02690,CUST-0208,WH-008,2025-12-23 23:14:51,returned,234.8,5
ORD-02691,CUST-0280,WH-008,2026-01-30 18:46:11,shipped,150.46,9
ORD-02692,CUST-0474,WH-006,2025-12-11 19:33:29,delivered,447.88,5
ORD-02693,CUST-0175,WH-008,2026-01-24 08:32:29,delivered,236.31,2
ORD-02694,CUST-0343,WH-006,2026-02-25 04:36:32,delivered,142.49,6
ORD-02695,CUST-0219,WH-001,2025-12-08 19:36:34,returned,76.22,4
ORD-02696,CUST-0500,WH-008,2025-07-24 19:37:03,cancelled,73.33,12
ORD-02697,CUST-0152,WH-003,2025-12-09 20:53:41,cancelled,163.91,7
ORD-02698,CUST-0284,WH-002,2025-08-27 11:00:20,returned,486.26,3
ORD-02699,CUST-0204,WH-004,2025-05-29 03:02:04,shipped,345.08,1
ORD-02700,CUST-0102,WH-006,2025-05-15 11:30:57,delivered,393.27,10
ORD-02701,CUST-0441,WH-001,2025-10-10 23:30:41,cancelled,190.89,4
ORD-02702,CUST-0356,WH-003,2025-12-15 13:36:43,delivered,63.57,3
ORD-02703,CUST-0326,WH-004,2025-10-18 11:28:22,cancelled,379.29,3
ORD-02704,CUST-0277,WH-007,2025-04-23 16:59:13,cancelled,150.03,7
ORD-02705,CUST-0152,WH-007,2025-11-10 13:45:42,cancelled,486.42,8
ORD-02706,CUST-0240,WH-006,2025-11-10 10:40:55,shipped,470.0,1
ORD-02707,CUST-0039,WH-005,2025-07-24 06:32:45,delivered,339.04,4
ORD-02708,CUST-0473,WH-002,2026-01-12 12:46:50,processing,214.03,3
ORD-02709,CUST-0247,WH-003,2026-01-30 10:09:58,delivered,406.39,4
ORD-02710,CUST-0201,WH-003,2025-06-20 10:35:21,delivered,204.63,4
ORD-02711,CUST-0128,WH-006,2025-10-09 03:26:46,processing,482.23,5
ORD-02712,CUST-0072,WH-007,2025-12-06 17:31:10,shipped,373.73,11
ORD-02713,CUST-0078,WH-004,2025-09-20 16:28:07,delivered,341.04,6
ORD-02714,CUST-0006,WH-002,2025-11-10 00:05:51,delivered,269.26,11
ORD-02715,CUST-0307,WH-008,2025-05-21 14:49:05,delivered,227.56,2
ORD-02716,CUST-0278,WH-008,2025-05-08 11:45:03,shipped,441.91,12
ORD-02717,CUST-0175,WH-005,2026-03-13 06:10:06,cancelled,34.87,5
ORD-02718,CUST-0058,WH-008,2026-01-30 17:53:23,delivered,96.7,12
ORD-02719,CUST-0355,WH-008,2025-06-21 19:50:24,delivered,123.95,2
ORD-02720,CUST-0046,WH-006,2026-02-06 04:32:42,delivered,427.23,8
ORD-02721,CUST-0429,WH-007,2025-04-22 12:13:55,delivered,324.46,5
ORD-02722,CUST-0432,WH-005,2025-11-04 09:25:47,cancelled,325.53,6
ORD-02723,CUST-0215,WH-005,2025-10-28 05:14:27,returned,55.3,2
ORD-02724,CUST-0366,WH-008,2026-02-05 22:39:26,delivered,255.06,10
ORD-02725,CUST-0223,WH-005,2025-10-10 17:46:05,shipped,393.75,12
ORD-02726,CUST-0250,WH-007,2025-10-21 19:42:09,delivered,437.14,11
ORD-02727,CUST-0196,WH-001,2025-11-14 20:40:07,delivered,301.32,11
ORD-02728,CUST-0489,WH-002,2025-12-31 23:41:36,delivered,71.97,4
ORD-02729,CUST-0185,WH-007,2026-01-28 20:41:01,cancelled,363.37,1
ORD-02730,CUST-0178,WH-008,2025-05-30 14:52:38,cancelled,293.07,9
ORD-02731,CUST-0020,WH-007,2026-01-15 07:39:13,cancelled,319.64,7
ORD-02732,CUST-0343,WH-001,2026-04-03 00:04:05,delivered,102.66,11
ORD-02733,CUST-0485,WH-006,2026-03-09 03:18:22,processing,461.52,1
ORD-02734,CUST-0374,WH-008,2025-06-20 06:47:55,cancelled,137.95,11
ORD-02735,CUST-0177,WH-006,2025-11-20 02:43:46,returned,135.62,8
ORD-02736,CUST-0402,WH-001,2025-06-20 00:25:45,delivered,354.07,11
ORD-02737,CUST-0135,WH-003,2025-11-03 21:41:52,delivered,388.84,9
ORD-02738,CUST-0332,WH-006,2026-02-01 16:14:40,delivered,380.36,3
ORD-02739,CUST-0433,WH-008,2025-05-30 05:43:32,cancelled,176.88,10
ORD-02740,CUST-0276,WH-004,2025-06-01 08:18:36,delivered,163.33,12
ORD-02741,CUST-0047,WH-007,2025-06-29 14:54:06,delivered,256.14,3
ORD-02742,CUST-0388,WH-007,2025-06-13 04:16:13,delivered,430.15,8
ORD-02743,CUST-0180,WH-006,2025-11-06 17:50:48,cancelled,449.45,3
ORD-02744,CUST-0492,WH-003,2026-02-20 06:44:50,delivered,69.07,10
ORD-02745,CUST-0159,WH-005,2025-04-28 01:59:16,delivered,276.05,7
ORD-02746,CUST-0317,WH-002,2026-04-08 04:57:26,shipped,58.91,10
ORD-02747,CUST-0469,WH-007,2025-10-17 03:54:52,cancelled,85.7,6
ORD-02748,CUST-0273,WH-006,2025-08-26 02:00:59,delivered,461.81,2
ORD-02749,CUST-0433,WH-005,2025-10-31 03:27:27,delivered,485.81,6
ORD-02750,CUST-0116,WH-008,2025-09-16 19:30:23,cancelled,134.26,3
ORD-02751,CUST-0342,WH-005,2026-03-26 12:47:09,pending,123.87,12
ORD-02752,CUST-0113,WH-004,2025-04-15 07:53:24,cancelled,228.57,4
